"proposition","source"
"Engager les procédures de recouvrement des 2,2 milliards d'euros d'argent public accordés sans preuve à la Société générale suite à l'affaire Kerviel, évaluer les actes comparables et poursuivre les coupables de ces abus","https://laec.fr/section/19/mettre-au-pas-la-finance"
"Constitutionnaliser la règle verte : ne pas prélever sur la nature davantage que ce qu'elle peut reconstituer ni produire plus que ce qu'elle peut supporter","https://laec.fr/section/38/la-transition-ecologique-enjeu-central"
"Adopter une loi-cadre instaurant une planification écologique, démocratique et articulant les niveaux national et local","https://laec.fr/section/38/la-transition-ecologique-enjeu-central"
"Créer une fonction de délégués départementaux à l'écologie chargés d'alerter sur les dysfonctionnements, sur le modèle des délégués départementaux de l'Éducation nationale","https://laec.fr/section/38/la-transition-ecologique-enjeu-central"
"Garantir la protection judiciaire de la jeunesse, la justice des mineurs, la politique de prévention de la délinquance et les sanctions éducatives","https://laec.fr/section/11/une-justice-au-nom-du-peuple"
"Mettre fin à la paupérisation de la justice et de l'administration pénitentiaire	Mettre en œuvre un plan de recrutement de personnels pour désengorger les tribunaux	Rénover et construire de nouveaux locaux pour les tribunaux	Recruter 2 000 agents pénitentiaires pour les escortes des détenus	Mettre fin au tout-carcéral par des peines alternatives à la prison, rénover les prisons pour garantir la dignité humaine, assurer la socialisation des détenus","https://laec.fr/section/11/une-justice-au-nom-du-peuple"
"Remplacer les instructions ministérielles au Parquet par des lois d'orientation de politique pénale, débattues et votées par le Parlement","https://laec.fr/section/11/une-justice-au-nom-du-peuple"
"Remplacer le Conseil supérieur de la magistrature par un Conseil supérieur de la justice désigné pour partie par les magistrats et le Parlement, devant lequel il sera responsable","https://laec.fr/section/11/une-justice-au-nom-du-peuple"
"Réformer le dualisme juridictionnel en supprimant la fonction juridictionnelle du Conseil d'État et en créant une juridiction suprême commune aux deux ordres de juridictions (fusionnant la Cour de cassation et la fonction juridictionnelle du Conseil d'État)","https://laec.fr/section/11/une-justice-au-nom-du-peuple"
"Reconnaître l'État palestinien","https://laec.fr/section/61/agir-pour-une-paix-juste-et-durable-entre-israel-et-la-palestine"
"Appuyer la solution à deux États coexistant pacifiquement par l'application pleine et entière des résolutions de l'Onu (reconnaissance du droit souverain du peuple palestinien à disposer d'un État viable et indépendant, dans les frontières de 1967, avec Jérusalem Est pour capitale et dans le respect du principe du droit au retour des réfugiés)","https://laec.fr/section/61/agir-pour-une-paix-juste-et-durable-entre-israel-et-la-palestine"
"Créer un Plan personnalisé contre la pauvreté (PPP) prenant en compte la situation des personnes dans leur globalité (revenus, état de santé, insertion professionnelle, logement, etc.)","https://laec.fr/section/33/eradiquer-la-pauvrete"
"Créer une garantie dignité en revalorisant les minima sociaux (aucun niveau de vie en dessous du seuil de pauvreté)","https://laec.fr/section/33/eradiquer-la-pauvrete"
"Restructurer les emprunts des ménages surendettés et garantir à tous l'accès effectif aux services bancaires de base","https://laec.fr/section/33/eradiquer-la-pauvrete"
"Atteindre l'objectif de zéro sans-abri : chacun doit se voir proposer un hébergement d'urgence ou un logement et un accompagnement durable","https://laec.fr/section/33/eradiquer-la-pauvrete"
"Instaurer la gratuité de l'accès et des quantités d'eau, électricité et gaz indispensables à une vie digne en commençant par faire appliquer l'interdiction de coupure d'eau et de réduction de débit au domicile principal","https://laec.fr/section/33/eradiquer-la-pauvrete"
"Lutter contre le non-recours aux droits sociaux et civiques par la simplification des démarches et des critères, et le retrait de contreparties pour l'attribution du RSA","https://laec.fr/section/33/eradiquer-la-pauvrete"
"Réviser les alliances hypocrites avec les pétromonarchies du Golfe (Qatar, Arabie saoudite…) et le régime turc actuel, tarir les financements des terroristes","https://laec.fr/section/60/construire-la-paix-en-syrie"
"Mettre en place une coalition universelle sous mandat de l'Onu pour éradiquer Daech et rétablir la paix et la stabilité en Syrie et en Irak, associant les combattants kurdes","https://laec.fr/section/60/construire-la-paix-en-syrie"
"Construire une solution politique en Syrie pour une paix durable, sous l'égide de l'Onu et reposant sur :	Un cessez-le-feu durable excluant les groupes islamistes	Le soutien au processus de Genève en y intégrant les kurdes de Syrie	L'organisation d'élections libres et pluralistes, sans ingérence étrangère, sous surveillance de l'Onu pour que le peuple syrien décide souverainement et démocratiquement de ses dirigeants	La garantie de l'intégrité de l'État syrien et de ses frontières","https://laec.fr/section/60/construire-la-paix-en-syrie"
"Organiser à Paris une conférence internationale pour la reconstruction de la Syrie et le retour des réfugiés","https://laec.fr/section/60/construire-la-paix-en-syrie"
"Instaurer une allocation d'autonomie pour les jeunes de 18 à 25 ans, d'une durée de trois ans, sous réserve d'une formation qualifiante et sous condition de ressources","https://laec.fr/section/27/donner-aux-jeunes-les-moyens-de-leur-autonomie"
"Remplacer les emplois d'avenir par un contrat jeune d'une durée de cinq ans, dans le secteur non marchand et public, ouvrant droit à une formation qualifiante en alternance ou à une préparation aux concours de la fonction publique","https://laec.fr/section/27/donner-aux-jeunes-les-moyens-de-leur-autonomie"
"S'opposer à la marchandisation de la forêt française, refuser la privatisation de la forêt publique et garantir les moyens de l'Office national des forêts","https://laec.fr/section/48/exploiter-durablement-la-foret-francaise"
"Développer la filière bois française pour permettre une exploitation forestière respectueuse du rythme des forêts et de la biodiversité, répondant aux besoins (chauffage, ameublement, construction, etc.) et créatrice d'emplois locaux","https://laec.fr/section/48/exploiter-durablement-la-foret-francaise"
"Soutenir par la commande publique le développement des constructions en bois issu des forêts françaises","https://laec.fr/section/48/exploiter-durablement-la-foret-francaise"
"Faire vivre la République, l'égalité, le métissage et le droit du sol contre le racisme et l'ethnicisme	Assurer la tenue démocratique du référendum d'autodétermination prévu en Nouvelle-Calédonie en 2018	Étendre la laïcité dans les Outre-mer, en appliquant la loi de 1905 là où elle ne l'est pas	Soutenir l'enseignement des langues et cultures d'Outre-mer pour ceux qui en font la demande, et mettre en valeur avec les populations la diversité des patrimoines culturels et linguistiques qu'apportent les Outre-mer","https://laec.fr/section/15/l-egalite-reelle-pour-les-outre-mer"
"Faire des Outre-mer des territoires pilotes de la planification écologique	Élaborer et mettre en œuvre un plan d'autonomie énergétique de chaque territoire d'Outre-mer à partir des énergies renouvelables disponibles, terrestres (géothermie, solaire, éolien) et marines (éolien, utilisant les différences de températures…)	Faire des Outre-mer des territoires pilotes de l'économie de la mer, doter chacun d'eux d'au moins un lycée professionnel maritime et des formations supérieures nécessaires à ce développement	Préserver les trésors de biodiversité des Outre-mer (renforcer les moyens d'études et de protection)","https://laec.fr/section/15/l-egalite-reelle-pour-les-outre-mer"
"Assurer l'égalité et la présence de l'État	Garantir la continuité territoriale (desserte de service public à tarifs réglementés), l'interconnexion régionale et le désenclavement intraterritorial (en Guyane notamment)	Engager un plan pluriannuel d'investissement et de développement des services publics (transports, éducation, santé, logement, culture)	Supprimer les exemptions fiscales bénéficiant aux ultra-riches pour les investissements outre-mer (notamment sur l'ISF)","https://laec.fr/section/15/l-egalite-reelle-pour-les-outre-mer"
"Favoriser un développement endogène en rupture avec le modèle actuel d'économie de comptoir	Libérer les Outre-mer des monopoles privés et de la captation de la richesse par la rente en développant des circuits de distribution publics et la production en coopératives	Protéger les économies locales par un bouclier douanier : préserver l'octroi de mer et renforcer la protection commerciale des productions locales (taxe kilométrique pour promouvoir les productions locales, privilégier les importations à faible empreinte écologique, préférence commerciale pour les produits d'Outre-mer en métropole et en Europe, partenariats commerciaux équilibrés avec les voisins régionaux)	Atteindre l'autosuffisance alimentaire en soutenant le développement d'une agriculture écologique et paysanne et des filières de transformation agro-alimentaire locales","https://laec.fr/section/15/l-egalite-reelle-pour-les-outre-mer"
"Faire des Outre-mer des leviers d'alternative à l'échelle mondiale	Faire des Outre-mer des pôles régionaux de codéveloppement : transfert de technologie auprès des pays voisins, aide logistique et scientifique, investir dans des établissements de formation de haut niveau (santé) bénéficiant à la fois aux étudiants ultra-marins et à ceux des pays voisins	Rejoindre les coopérations régionales dans une démarche de codéveloppement écologique, social et de progrès humain : par exemple l'ALBA pour les Antilles et la Guyane française, l'Afrique australe pour Mayotte et la Réunion, etc.	Construire des points d'appui des combats écologiques d'intérêt universel : appui à la préservation des forêts (Guyane pour l'Amazonie) ; appui aux populations du Pacifique et de l'océan Indien menacées par la montée des eaux ; défense des fonds marins contre la prédation pétrolière et la pêche industrielle","https://laec.fr/section/15/l-egalite-reelle-pour-les-outre-mer"
"Réorganiser les institutions de la francophonie en agissant pour son recentrage sur la défense, le rayonnement de la langue et son usage commun","https://laec.fr/section/64/passer-a-la-francophonie-politique"
"Créer une académie et un Erasmus de la francophonie","https://laec.fr/section/64/passer-a-la-francophonie-politique"
"Renforcer le réseau des Instituts/Alliances français dans les pays non francophones et planifier les échanges d'étudiants et de lycéens","https://laec.fr/section/64/passer-a-la-francophonie-politique"
"Renforcer la présence des auteurs francophones ultra-marins et étrangers dans les programmes scolaires","https://laec.fr/section/64/passer-a-la-francophonie-politique"
"Élaborer des contenus éducatifs et des diplômes communs entre pays francophones","https://laec.fr/section/64/passer-a-la-francophonie-politique"
"Développer au moins une revue scientifique internationale digne de ce nom en français","https://laec.fr/section/64/passer-a-la-francophonie-politique"
"Défendre l'usage du français dans les institutions internationales à commencer par l'Union Européenne","https://laec.fr/section/64/passer-a-la-francophonie-politique"
"Renforcer les médias audiovisuels francophones (RFI, France 24 et TV5 Monde) et les mettre en partage avec la communauté francophone","https://laec.fr/section/64/passer-a-la-francophonie-politique"
"Verser une allocation familiale dès le premier enfant","https://laec.fr/section/72/donner-la-priorite-aux-enfants"
"Créer un service public de la petite enfance et ouvrir 500 000 places en crèche et modes de garde adaptés dans les cinq ans","https://laec.fr/section/72/donner-la-priorite-aux-enfants"
"Renforcer les moyens de l'aide sociale à l'enfance et de la protection judiciaire de la jeunesse","https://laec.fr/section/72/donner-la-priorite-aux-enfants"
"Adopter une loi d'orientation pour l'école	Abroger la réforme du collège du gouvernement Valls	Garantir le cadre national des programmes et des diplômes	Étendre la scolarité obligatoire de 3 à 18 ans, en adaptant les pédagogies et les parcours scolaires","https://laec.fr/section/73/instruire-mieux-et-davantage"
"Assurer l'égalité devant l'école	Instaurer une nouvelle carte scolaire établissant la mixité sociale	Mettre en œuvre un plan de lutte contre les inégalités à l'école maternelle et primaire, notamment avec un droit à la scolarisation dès 2 ans, la baisse du nombre d'élèves par classe en primaire, la présence de davantage d'instituteurs que de classes dans les écoles, le développement des Réseaux d'aide aux élèves en difficulté","https://laec.fr/section/73/instruire-mieux-et-davantage"
"Assurer la gratuité réelle de l'éducation publique, y compris les cantines, le transport et les activités périscolaires, fournir gratuitement aux élèves les manuels scolaires, ainsi que des fournitures sans marque, pour assurer une réelle égalité des conditions entre élèves et lutter contre l'intrusion marchande à l'école","https://laec.fr/section/73/instruire-mieux-et-davantage"
"Recruter au moins 60 000 enseignants supplémentaires sur le quinquennat et mettre en place un dispositif de prérecrutement pour favoriser l'accès au métier d'enseignant pour les jeunes issus de milieux populaires","https://laec.fr/section/73/instruire-mieux-et-davantage"
"Revaloriser le salaire des enseignants, en particulier ceux du primaire","https://laec.fr/section/73/instruire-mieux-et-davantage"
"Réserver l'argent public au financement de l'école publique (abrogation de la loi Carle notamment)","https://laec.fr/section/73/instruire-mieux-et-davantage"
"Constitutionnaliser la non-marchandisation du corps humain et le droit fondamental de disposer de soi en toutes circonstances : liberté de conscience, droit à la contraception et à l'interruption volontaire de grossesse, droit de mourir dans la dignité (y compris avec assistance), accès garanti à des soins palliatifs","https://laec.fr/section/5/une-nouvelle-etape-des-libertes-et-de-l-emancipation-personnelles"
"Autoriser le changement d'état civil libre et gratuit devant un officier d'état civil","https://laec.fr/section/5/une-nouvelle-etape-des-libertes-et-de-l-emancipation-personnelles"
"Établir la filiation par reconnaissance comme principe par défaut, reconnaître le droit à la procréation médicalement assistée (PMA) pour toutes les femmes, refuser la gestation pour autrui (GPA), faire prévaloir l'intérêt supérieur de l'enfant en toutes circonstances","https://laec.fr/section/5/une-nouvelle-etape-des-libertes-et-de-l-emancipation-personnelles"
"Fixer un salaire maximum autorisé pour limiter l'écart de 1 à 20 entre le salaire le plus bas et le salaire le plus haut dans une entreprise","https://laec.fr/section/29/instaurer-un-salaire-maximum-autorise-pour-les-dirigeants-d-entreprise"
"Interdire les parachutes dorés et les retraites chapeaux","https://laec.fr/section/29/instaurer-un-salaire-maximum-autorise-pour-les-dirigeants-d-entreprise"
"Supprimer les stock-options","https://laec.fr/section/29/instaurer-un-salaire-maximum-autorise-pour-les-dirigeants-d-entreprise"
"Défendre l'exception et la diversité culturelles dans toutes les négociations internationales","https://laec.fr/section/77/democratiser-la-culture-et-ses-pratiques-soutenir-ceux-qui-la-font-vivre"
"Porter le budget consacré à l'art, à la culture et à la création à 1 % du PIB chaque année pour :	Pérenniser le régime des intermittents du spectacle sur la base de l'accord du 28 avril 2016 et l'étendre aux professions artistiques précaires	Soutenir la création, le spectacle vivant, et l'appropriation par tous des œuvres et pratiques culturelles, et ce par le renouveau de l'éducation artistique à l'école et dans les conservatoires, de l'éducation populaire et de la culture en entreprise","https://laec.fr/section/77/democratiser-la-culture-et-ses-pratiques-soutenir-ceux-qui-la-font-vivre"
"Supprimer la Hadopi, qui n'a pas fonctionné, et mettre en place un nouveau cadre du partage numérique de la culture par :	L'instauration d'une cotisation universelle sur les abonnements internet, finançant la création et ouvrant droit en contrepartie au téléchargement non marchand	La création d'un service public nouveau de l'internet et d'une médiathèque publique en ligne, avec une plate-forme publique d'offre légale en ligne de musique, films et contenus culturels","https://laec.fr/section/77/democratiser-la-culture-et-ses-pratiques-soutenir-ceux-qui-la-font-vivre"
"Adopter un plan de transition énergétique avec un double axe sobriété/efficacité énergétique et transition vers les énergies renouvelables	Développer l'ensemble des énergies renouvelables	Sortir des énergies carbonées en commençant par l'arrêt des subventions aux énergies fossiles et de toute exploration de gaz et pétrole de schiste et de houille	Stopper la privatisation des barrages hydroélectriques","https://laec.fr/section/39/100-d-energies-renouvelables-en-2050"
"Sortir du nucléaire	Fermer immédiatement Fessenheim en garantissant l'emploi des salariés et leur formation pour en faire un site pilote du démantèlement	Abandonner l'opération du grand carénage visant à prolonger la vie des centrales nucléaires au-delà de quarante ans	Abandonner les projets d'EPR (Flamanville et Hinkley Point) et d'enfouissement des déchets nucléaires à Bure	Rendre publique les données sur l'enfouissement des déchets nucléaires depuis soixante ans et informer sur les dangers sanitaires avérés et/ou éventuels","https://laec.fr/section/39/100-d-energies-renouvelables-en-2050"
"Créer un pôle public de l'énergie pour mener une politique cohérente, en renationalisant EDF et Engie (ex-GDF) en lien avec des coopératives locales de production et de consommation d'énergies renouvelables et en favorisant l'autoproduction et le partage des excédents","https://laec.fr/section/39/100-d-energies-renouvelables-en-2050"
"Revenir sur la libéralisation du marché de l'électricité et abroger la loi NOME","https://laec.fr/section/39/100-d-energies-renouvelables-en-2050"
"Mettre en place la taxation différentielle permettant de soumettre chaque citoyen français aux impôts français quel que soit son pays de résidence","https://laec.fr/section/37/terrasser-l-evasion-et-la-fraude-fiscales"
"Obliger les entreprises à déclarer leurs résultats pays par pays et taxer les bénéfices des entreprises là où ils sont réalisés","https://laec.fr/section/37/terrasser-l-evasion-et-la-fraude-fiscales"
"Interdire aux banques françaises toute activité dans les paradis fiscaux en retirant les licences bancaires des établissements récalcitrants","https://laec.fr/section/37/terrasser-l-evasion-et-la-fraude-fiscales"
"Agir contre l'évasion fiscale au niveau international, notamment en organisant le blocus des paradis fiscaux","https://laec.fr/section/37/terrasser-l-evasion-et-la-fraude-fiscales"
"Renforcer les moyens humains et techniques de l'administration fiscale et des douanes dans la lutte contre la fraude et l'évasion fiscales","https://laec.fr/section/37/terrasser-l-evasion-et-la-fraude-fiscales"
"Refonder la politique de sûreté publique sur la base du tryptique prévention, dissuasion, sanction et réaffirmer son caractère national	En finir avec la politique du chiffre et supprimer les primes aux résultats dont les montants seront redistribués progressivement aux différentes catégories d'agents	Restaurer la police de proximité en refondant les objectifs des polices municipales et affirmant la distinction entre les missions nationales et locales	Faire l'évaluation des lois sécuritaires, abroger les dispositions inefficaces et renforcer les politiques de prévention	Démanteler les BAC qui ne font que du flagrant délit et ne permettent pas d'assurer une bonne relation entre la police et la population	Intégrer au service public certaines fonctions de sécurité aujourd'hui privatisées (sécurité aéroportuaire notamment)","https://laec.fr/section/13/garantir-la-securite-et-la-surete"
"Faire la police républicaine	En finir avec la police et la justice à deux vitesses en augmentant nettement les effectifs de police en charge de la délinquance en col blanc en lien avec le fisc, les douanes et la justice financière	Donner la priorité au démantèlement des trafics (drogues, armes, prostitution, êtres humains…) et à la lutte contre la délinquance financière, la corruption et le terrorisme	Désencombrer l'action policière par la contraventionnalisation de la consommation de stupéfiants et la légalisation de l'usage du cannabis	Améliorer l'accueil du public et diminuer le temps d'attente pour la prise en compte d'une plainte ainsi que les durées d'investigation ensuite, faire évaluer la police avec des questionnaires de satisfaction des usagers	Apaiser les conflits existants au sein de la police par des instances de dialogue interne	Réécrire le code de déontologie et insister sur son importance lors de la formation des forces de police, et rétablir les missions de défense des libertés et de la République supprimées par Manuel Valls en 2014	Interdire les Taser et Flash-Ball, ainsi que les grenades de désencerclement pour favoriser la désescalade des affrontements","https://laec.fr/section/13/garantir-la-securite-et-la-surete"
"Renforcer les moyens humains et matériels des forces de sécurité, en quantité et qualité	Mettre en place un plan d'amélioration qualitative de la police et de la gendarmerie Recruter des agents administratifs pour libérer policiers et gendarmes aptes à aller sur le terrain et qui travaillent sur des postes administratifsRamener les effectifs de policiers et gendarmes à ceux de 2007Doubler les effectifs de la police technique et scientifiqueSupprimer le statut précaire et peu qualifié des 11 000 adjoints de sécurité en permettant la formation et la titularisation de celles et ceux qui le souhaitentPorter à deux ans la durée de formation des élèves gardiens de la paix	Recruter des agents administratifs pour libérer policiers et gendarmes aptes à aller sur le terrain et qui travaillent sur des postes administratifs	Ramener les effectifs de policiers et gendarmes à ceux de 2007	Doubler les effectifs de la police technique et scientifique	Supprimer le statut précaire et peu qualifié des 11 000 adjoints de sécurité en permettant la formation et la titularisation de celles et ceux qui le souhaitent	Porter à deux ans la durée de formation des élèves gardiens de la paix	Lancer un plan de rénovation et de construction de commissariats de police pour lutter contre la clochardisation du bâti et l'abandon de certains territoires	Dotation des services en moyens techniques et matériels suffisants, renouvellement général du parc informatique sous contrainte de sécurité des échanges","https://laec.fr/section/13/garantir-la-securite-et-la-surete"
"Assurer la continuité des droits personnels hors du contrat de travail (droit à la formation, ancienneté, etc.)","https://laec.fr/section/26/construire-un-nouveau-statut-protecteur-pour-les-travailleurs-la-securite-sociale-integrale"
"Garantir la continuité du revenu en cas de perte d'emploi ou de retrait d'activité, dans le cadre d'une Sécurité sociale professionnelle","https://laec.fr/section/26/construire-un-nouveau-statut-protecteur-pour-les-travailleurs-la-securite-sociale-integrale"
"Établir le droit opposable à l'emploi en faisant de l'État l'employeur en dernier ressort : en cas de chômage de longue durée, l'État doit proposer un emploi au chômeur en lien avec sa qualification, sur une mission d'intérêt général. L'indemnisation par l'allocation chômage se poursuit jusqu'à ce qu'un tel emploi soit proposé par l'État","https://laec.fr/section/26/construire-un-nouveau-statut-protecteur-pour-les-travailleurs-la-securite-sociale-integrale"
"Refonder le service public de l'emploi en identifiant clairement chacune des missions (conseil et accompagnement ; indemnisation ; orientation et formation professionnelle)","https://laec.fr/section/26/construire-un-nouveau-statut-protecteur-pour-les-travailleurs-la-securite-sociale-integrale"
"Donner la liberté aux artisans, commerçants, indépendants, chefs d'enteprises et auto-entrepreneurs de s'affilier au régime général de la Sécurité sociale plutôt qu'au Régime social des indépendants (RSI)","https://laec.fr/section/26/construire-un-nouveau-statut-protecteur-pour-les-travailleurs-la-securite-sociale-integrale"
"Éradiquer l'illettrisme pour les jeunes sortis du système scolaire et les adultes à l'horizon 2022","https://laec.fr/section/76/eradiquer-l-illettrisme-et-developper-l-alphabetisation"
"Développer les structures d'alphabétisation et les cours de langue française pour les personnes non francophones","https://laec.fr/section/76/eradiquer-l-illettrisme-et-developper-l-alphabetisation"
"Réduire le reste à charge de 500 euros par mois pour les personnes en établissement et augmenter de 50 % le montant de l'APA (aujourd'hui de 700 euros) pour les personnes restant à domicile, pour faire face en urgence aux frais engagés par les personnes concernées","https://laec.fr/section/71/faire-face-collectivement-au-vieillissement-de-la-population-et-a-la-perte-d-autonomie"
"Construire une prise en charge solidaire de la dépendance, financée par une mise à contribution des revenus immobiliers et des successions sur les gros patrimoines","https://laec.fr/section/71/faire-face-collectivement-au-vieillissement-de-la-population-et-a-la-perte-d-autonomie"
"Développer un réseau public de maisons de retraite avec des tarifs harmonisés et accessibles, créer 10 000 places par an en EHPAD publics pendant cinq ans","https://laec.fr/section/71/faire-face-collectivement-au-vieillissement-de-la-population-et-a-la-perte-d-autonomie"
"Former, qualifier et recruter en nombre suffisant le personnel nécessaire, soit au moins 100 000 personnes","https://laec.fr/section/71/faire-face-collectivement-au-vieillissement-de-la-population-et-a-la-perte-d-autonomie"
"Refondre les grillles de rémunération et de qualifications pour valoriser les métiers de la prise en charge de la perte d'autonomie","https://laec.fr/section/71/faire-face-collectivement-au-vieillissement-de-la-population-et-a-la-perte-d-autonomie"
"Constitutionnaliser la règle verte : ne pas prélever sur la nature davantage que ce qu'elle peut reconstituer, ni produire plus que ce qu'elle peut supporter","https://laec.fr/section/9/la-republique-garante-des-biens-communs"
"Protéger les biens communs : l'air, l'eau, l'alimentation, le vivant, la santé, l'énergie, la monnaie ne sont pas des marchandises. Ils doivent être gérés démocratiquement : le droit de propriété doit être soumis à l'intérêt général, la propriété commune protégée et les services publics développés","https://laec.fr/section/9/la-republique-garante-des-biens-communs"
"Constitutionnaliser et rendre effectifs les droits au travail et au logement","https://laec.fr/section/9/la-republique-garante-des-biens-communs"
"Amnistier les syndicalistes et militants associatifs condamnés pour faits de luttes sociales, écologiques ou pour la défense des libertés, protéger les lanceurs d'alerte et investir les salariés d'une mission d'alerte sociale et environnementale","https://laec.fr/section/9/la-republique-garante-des-biens-communs"
"Défendre l'indépendance de la France, ce qui implique de :	Garantir le lancement de la fusée Ariane 6 en 2020 et renforcer les recherches pour Ariane 7, notamment la recherche pour un lanceur réutilisable en 2025 et la maîtrise des technologies nécessaires à un vol habité	Revenir sur la privatisation d'Arianespace et la filière de lancement de satellites, renforcer les moyens du Centre national d'études spatiales	Instaurer un protectionnisme pour favoriser le développement d'Arianespace pour les lancers européens","https://laec.fr/section/82/relancer-la-decouverte-de-l-espace"
"Garantir l'achèvement du programme Galileo de radio-navigation par satellites","https://laec.fr/section/82/relancer-la-decouverte-de-l-espace"
"Renforcer la contribution française à la présence humaine permanente dans l'espace en lien notamment avec la Russie, la Nasa, la Chine et l'Inde","https://laec.fr/section/82/relancer-la-decouverte-de-l-espace"
"Renforcer la recherche sur les propulseurs nécessaires aux expéditions les plus lointaines et avancer dans la maîtrise des vols suborbitaux","https://laec.fr/section/82/relancer-la-decouverte-de-l-espace"
"Développer les missions interplanétaires","https://laec.fr/section/82/relancer-la-decouverte-de-l-espace"
"Doter la France des moyens de neutralisation des actions hostiles menées contre elle depuis l'espace","https://laec.fr/section/82/relancer-la-decouverte-de-l-espace"
"Augmenter immédiatement le smic net mensuel de 16 % pour le porter à 1 326 euros net pour 35 heures","https://laec.fr/section/30/augmenter-les-salaires"
"Engager une revalorisation des salaires des fonctionnaires, gelés depuis 2010","https://laec.fr/section/30/augmenter-les-salaires"
"Stopper la contribution de la France au budget de l'Union européenne (22 milliards d'euros par an dont 7 milliards d'euros de contribution nette)","https://laec.fr/section/52/appliquer-un-plan-b-en-cas-d-echec-des-negociations"
"Réquisitionner la Banque de France pour reprendre le contrôle de la politique du crédit et de la régulation bancaire, et pour envisager un système monétaire alternatif avec ceux de nos partenaires qui, dans la phase A, auraient manifesté leur désir de transformer l'euro en monnaie commune et non plus unique","https://laec.fr/section/52/appliquer-un-plan-b-en-cas-d-echec-des-negociations"
"Mettre en place un contrôle des capitaux et des marchandises aux frontières nationales pour éviter l'évasion fiscale des plus riches et des grands groupes, et se protéger des attaques spéculatives et du dumping social, fiscal et écologique","https://laec.fr/section/52/appliquer-un-plan-b-en-cas-d-echec-des-negociations"
"Construire de nouvelles coopérations avec les États qui le souhaitent en matière culturelle, éducative, scientifique, etc.","https://laec.fr/section/52/appliquer-un-plan-b-en-cas-d-echec-des-negociations"
"Interdire les expulsions locatives sans relogement","https://laec.fr/section/34/garantir-le-droit-effectif-au-logement"
"Construire 200 000 logements publics par an pendant cinq ans aux normes écologiques","https://laec.fr/section/34/garantir-le-droit-effectif-au-logement"
"Mettre en place une garantie universelle des loyers pour favoriser l'accès de tous au logement, par l'intermédiaire d'une caisse de solidarité alimentée par les bailleurs comme le défend la Confédération nationale du logement","https://laec.fr/section/34/garantir-le-droit-effectif-au-logement"
"Lancer un plan d'éradication du logement insalubre, de renouvellement urbain et de construction de logements sociaux en renforçant les sanctions des communes trop faiblement dotées en parc social","https://laec.fr/section/34/garantir-le-droit-effectif-au-logement"
"Imposer les hautes transactions immobilières par une taxe progressive","https://laec.fr/section/34/garantir-le-droit-effectif-au-logement"
"Soutenir les projets d'habitat participatif et coopératif","https://laec.fr/section/34/garantir-le-droit-effectif-au-logement"
"Refuser la brevetabilité du vivant à tous les niveaux, lutter contre la biopiraterie","https://laec.fr/section/45/sauver-l-ecosysteme-et-la-biodiversite"
