"proposition","source"
"Ouvrir plus largement l’accès des personnes les plus démunies au logement social.","https://www.fillon2017.fr/projet/solidarite-lutte-pauvrete/"
"Lutter contre la précarité énergétique dans le logement. La précarité énergétique, c’est la difficulté de chauffer son logement en raison de la faiblesse de ses ressources. J’agirai pour généraliser la formule du chèque-énergie qui vient remplacer les tarifs sociaux de l’énergie et je poursuivrai les programmes d’aide à la rénovation thermique des logements.","https://www.fillon2017.fr/projet/solidarite-lutte-pauvrete/"
"Renforcer la coopération des pouvoirs publics avec le secteur de « l’Economie Sociale et Solidaire » en développant une relation basée sur le principe de conventions partenariales pluriannuelles afin que les nombreuses structures de ce secteur, en particulier celles de l’insertion par l’activité économique, puissent bénéficier d’un soutien stable dans le temps.","https://www.fillon2017.fr/projet/solidarite-lutte-pauvrete/"
"Encourager toutes les initiatives solidaires de la société civile. Accompagner et soutenir les associations humanitaires, les associations professionnelles, les réseaux de voisinage de proximité ainsi que les entreprises mobilisées dans le social business.","https://www.fillon2017.fr/projet/solidarite-lutte-pauvrete/"
"Accompagner les évolutions des métiers du travail social. L’effort engagé en France par les acteurs et professionnels de l’action sociale en vue de faire évoluer leurs métiers sera maintenu et encouragé.","https://www.fillon2017.fr/projet/solidarite-lutte-pauvrete/"
"Encourager les démarches d’expérimentation et d’innovation sociale. Les pouvoirs publics appuieront les expérimentations locales conduites dans les territoires telles que celles déployées depuis un an dans le cadre de la loi du 29 février 2016 relative aux territoires zéro chômage de longue durée.","https://www.fillon2017.fr/projet/solidarite-lutte-pauvrete/"
"Amplifier la politique d’économie d’énergie et rendre ainsi du pouvoir d’achat aux Français, parce que la meilleure énergie est finalement celle que l’on ne consomme pas.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Généraliser la formule du chèque-énergie qui vient remplacer les tarifs sociaux de l’énergie car l’énergie est un bien de première nécessité auquel chacun doit avoir accès, trop de Français sont confrontés à la précarité énergétique.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Eliminer les énergies fossiles de la production d’électricité avec un prix plancher de la tonne de carbone de 30 euros minimum.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Créer les conditions favorables au développement de véritables filières industrielles françaises des énergies renouvelables en misant sur les nouvelles technologies et permettre l’autonomie des collectivités d’Outre-mer.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Finaliser la restructuration de la filière industrielle nucléaire, moderniser le parc nucléaire pour en prolonger la durée d’exploitation en veillant à une sécurité et une sûreté maximales de nos installations sous le contrôle de l’Autorité de Sûreté Nucléaire et à la rentabilité économique des investissements. Une nouvelle loi de transition énergétique sera adoptée avec de nouveaux objectifs pour notre mix énergétique.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Supprimer l’obligation d’achat de la production pour les nouvelles installations ainsi qu’à l’échéance des contrats en cours pour les installations existantes.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Utiliser les nouvelles technologies, développer la production décentralisée d’énergie, encourager l’autoconsommation d’électricité et aider la valorisation énergétique des sous-produits agricoles.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Augmenter la part électrique dans les transports et réduire ainsi celle du pétrole, notamment par le développement du véhicule électrique.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Mieux utiliser les ressources naturelles renouvelables, qui existent sur notre territoire comme le bois et la géothermie.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Accélérer la recherche et le développement des techniques de capture et de stockage du carbone parce qu’à défaut de pouvoir supprimer la consommation mondiale de charbon, il faut se prémunir au mieux contre ses effets et la France est bien placée en ce domaine.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Donner la priorité à la remise à niveau et à la modernisation du réseau ferroviaire très dégradé et améliorer ainsi la vie de millions d’usagers.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Poursuivre l’équipement des villes en transports urbains et préserver pour cela le versement transport.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Développer les véhicules électriques et autonomes du futur.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Améliorer la desserte des territoires ruraux et peu denses dans une logique d’aménagement du territoire.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Privilégier le fret massifié pour le transport de marchandises.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Revoir les priorités sur les grands projets d’infrastructures en fonction des capacités de financement et dégager les ressources financières nécessaires.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Faire évoluer notre conception de la biodiversité ajoutant à la protection de ce que l’on peut appeler la biodiversité extraordinaire (sites exceptionnels et espèces menacées), la préservation de la biodiversité ordinaire, celle que l’on détruit sans y prendre garde.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Intégrer un volet de protection des océans face à la pêche intensive notamment de notre domaine maritime qui est avec 11 millions de km2 le second au monde.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Protéger les zones humides et les paysages, lutter contre le mitage de nos campagnes, préserver les espaces naturels, essentiels à la vie sauvage.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Protéger les pollinisateurs, essentiels pour préserver la diversité de la vie végétale, notamment les abeilles.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Faire de la protection animale une cause nationale.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Améliorer le bien-être des animaux d’élevage et renforcer le contrôle des abattoirs.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Accélérer le développement des circuits-courts afin de réduire l’empreinte carbone des produits consommés tout en permettant aux petits producteurs locaux d’atteindre un niveau de revenus décent.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Permettre l’essor de l’Economie Sociale et Solidaire et exploiter ainsi ce gisement d’emplois en lien avec la préservation de notre environnement et de notre qualité de vie.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Favoriser le développement des commerces responsables et équitables afin d’utiliser les leviers de la consommation pour protéger la biodiversité et promouvoir un développement économique partagé.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Encourager les filières du recyclage, aussi bien de déchets que de matériaux et produits qui peuvent avoir plusieurs vies.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Compenser la montée en puissance de la taxation du carbone dans le cadre européen par des baisses des impôts et des charges pesant sur les ménages et sur les entreprises.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Inciter les villes qui n’en sont pas encore dotées à concevoir une feuille de route dans laquelle toutes les actions favorables à l’environnement sont exposées (urbanisme, politique de l’eau, assainissement, déchets, transports, chauffage urbain…) ; renforcer la vie démocratique locale et revitaliser les formes de participation  et passer ainsi d’une écologie de l’immobilisme à une écologie de projet, en associant mieux les collectivités locales et la société civile aux décisions environnementales.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Développer les transports urbains et le véhicule électrique en renforçant le processus progressif de diminution de la part du diesel, le contrôle technique des véhicules les plus polluants et les solutions alternatives au diesel pour les poids lourds.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Consolider notre agriculture et ses productions de grande qualité en développant la politique des labels. Instaurer une vraie transparence et une vraie traçabilité en matière d’étiquetage.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Lutter contre la pollution liée aux perturbateurs endocriniens qui affectent particulièrement les publics fragiles.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Poursuivre la lutte contre le bruit qui est une préoccupation essentielle des Français.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Faire de la qualité de l’air une priorité nationale.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Réécrire le principe de précaution pour favoriser l’innovation responsable.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Supprimer les mesures fiscales les plus défavorables à l’environnement. Le verdissement de la fiscalité est un sujet essentiel et devra être intégré à une réforme plus large de la fiscalité avec l’objectif de baisse des charges pour les Français dès lors que les comptes publics seront restaurés.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Systématiser l’étiquetage environnemental et concentrer la réglementation sur l’essentiel, santé et cadre de vie et supprimer le superflu.","https://www.fillon2017.fr/projet/environnement-energie-transport/"
"Conforter la place de l’éducation aux arts et à la culture dans les programmes d’enseignement, en articulant mieux enseignement culturel et histoire générale, et en renforçant la place de l’histoire de l’art dans l’enseignement de l’histoire générale. Développer la conscience d’appartenir à cette civilisation singulière et brillante qu’est la civilisation européenne.","https://www.fillon2017.fr/projet/culture/"
"Développer une offre artistique dans tous les établissements scolaires, notamment la pratique musicale collective.","https://www.fillon2017.fr/projet/culture/"
"Mettre en place un ""plan musée"" au profit des territoires pour mieux valoriser les collections en accompagnant les musées pour les faire entrer dans l’ère numérique.","https://www.fillon2017.fr/projet/culture/"
"Mettre en place un plan « patrimoine pour tous » qui consacre 2 milliards d’euros sur 5 ans, soit 400 millions par an en moyenne, à la restauration des monuments et objets d'art.","https://www.fillon2017.fr/projet/culture/"
"Elargir les missions de la Fondation du Patrimoine pour fédérer tous les acteurs. Renforcer ses moyens par le reversement de la moitié des recettes de la publicité sur les bâches des monuments historiques.","https://www.fillon2017.fr/projet/culture/"
"Mobiliser tous les établissements culturels nationaux, qui devront développer systématiquement des actions sur tous les territoires, conformément à leur mission nationale, et pour tous les publics notamment les personnes atteintes d’un handicap.","https://www.fillon2017.fr/projet/culture/"
"Inciter les Fonds Régionaux d’Art Contemporain, en liaison avec les collectivités locales, à exposer davantage leurs 20 000 œuvres dans les lieux publics et à une plus grande transparence dans le cadre des nouvelles acquisitions.","https://www.fillon2017.fr/projet/culture/"
"Élargir les heures d’ouverture des établissements culturels en y consacrant les moyens nécessaires, en développant le bénévolat qui est un élément essentiel de l’action culturelle en milieu rural et « rurbain » et en mettant à contribution les ressources constituées par les jeunes ayant opté pour un service civique culturel.","https://www.fillon2017.fr/projet/culture/"
"Soutenir la préservation du réseau de librairies indépendantes, aux côtés des collectivités locales. Les librairies indépendantes sont les poumons culturels des centres villes ou des quartiers.","https://www.fillon2017.fr/projet/culture/"
"Optimiser l’offre de l’audiovisuel public en lançant dès le début du mandat une mission de réflexion sur l’évolution des usages et l’adaptation de l’offre du service public aux nouveaux moyens de diffusion qu’entraîne la révolution numérique : applications, replays, téléchargements via ordinateurs, tablettes, téléphone, consoles, montres, etc.","https://www.fillon2017.fr/projet/culture/"
"Préserver au niveau européen, la notion d’« exception culturelle ».","https://www.fillon2017.fr/projet/culture/"
"Préserver la rémunération de la création à travers le système français du droit d’auteur en confortant l’Hadopi et en luttant efficacement contre la contrefaçon commerciale des œuvres musicales, littéraires ou audiovisuelles. Une réflexion plus large pour la protection des droits individuels à l’ère du numérique devra nourrir l’évolution de l’Hadopi.","https://www.fillon2017.fr/projet/culture/"
"Préserver le régime des intermittents du spectacle, en luttant contre les abus, en excluant toute forme d'emploi permanent, et en réservant son bénéfice aux artistes et techniciens qui collaborent à des œuvres de création originale dont la fabrication ou l’exécution est limitée dans le temps.","https://www.fillon2017.fr/projet/culture/"
"Accompagner l’ouverture de pépinières d’artistes et de créateurs d'entreprises culturelles sur le territoire avec les collectivités locales, pour amorcer le développement professionnel de leurs projets.","https://www.fillon2017.fr/projet/culture/"
"Diversifier les modes de financement de la création en soutenant le recours au mécénat, le lancement de souscriptions, les partenariats public/privé, et le financement participatif.","https://www.fillon2017.fr/projet/culture/"
"Appliquer le principe d’un nombre minimum de représentations à tous les spectacles subventionnés.","https://www.fillon2017.fr/projet/culture/"
"Lancer un grand projet européen, au service des chefs d'œuvre de l'Europe et de l'identité européenne. Il s'agira de créer, à Strasbourg, un lieu qui rassemble, dans une présentation régulièrement renouvelée, des œuvres d'art en provenance des grands musées européens, témoignant de la richesse et de la diversité de l'histoire de l'art en Europe, et de la force de ses artistes. Vitrine des chefs d'œuvre de l'Europe, mais aussi fonds européen d'acquisition d'œuvres d'art, il permettra d'acquérir les œuvres majeures qui, aujourd'hui, faute de moyens suffisants dans les Etats, sont dispersées dans le monde entier.","https://www.fillon2017.fr/projet/culture/"
"Faire de la France la championne des industries de l’image, en proposant, au plus haut niveau européen, une initiative en faveur des futurs « Airbus » de l’audiovisuel, du numérique et des nouvelles technologies.","https://www.fillon2017.fr/projet/culture/"
"Optimiser les atouts dont dispose la France en matière d’effets spéciaux et de cinéma d’animation en adaptant le crédit d’impôt afin d’attirer les tournages des films étrangers en France, dans le cadre d’une expérimentation sur 3 ans.","https://www.fillon2017.fr/projet/culture/"
"Agir pour le rayonnement de la France, en faisant de l'audiovisuel extérieur une entité au service de l’influence de la France dans le monde et de la francophonie, partie intégrante de notre diplomatie culturelle.","https://www.fillon2017.fr/projet/culture/"
"Pérenniser le temps alloué au sport tout au long du parcours scolaire : 10% du temps scolaire en primaire et 14% dans le secondaire. Développer à l'échelle intercommunale les liens entre les établissements scolaires et les clubs sportifs.","https://www.fillon2017.fr/projet/sports/"
"Encourager les établissements d’enseignement supérieur à favoriser la pratique sportive avec la prise en compte spécifique des parcours des sportifs de haut-niveau.","https://www.fillon2017.fr/projet/sports/"
"Elargir à toute la population l'utilisation du sport à des fins thérapeutiques et de prévention. Renforcer particulièrement les actions pour préserver la santé des seniors.","https://www.fillon2017.fr/projet/sports/"
"Promouvoir et développer le handisport et le sport adapté dès le plus jeune âge en concertation avec les associations sportives et avec les acteurs du mouvement sportif handisport.","https://www.fillon2017.fr/projet/sports/"
"Renforcer la visibilité, la médiatisation et le marketing sportif féminin, en rendant notamment le sponsoring plus attractif pour les entreprises. Promouvoir la représentation des femmes au sein des instances sportives.","https://www.fillon2017.fr/projet/sports/"
"Transformer en Agence Nationale du Développement du Sport (ANDS) le Centre National de Développement pour le Sport (CNDS). Cette agence, dont la gouvernance associera pleinement le mouvement sportif, contractualisera ses objectifs avec le mouvement olympique, les fédérations, l'Etat et les collectivités territoriales et bénéficiera aussi de concours privés. Son indépendance sera gage d'efficacité pour faire de la France une grande nation sportive.","https://www.fillon2017.fr/projet/sports/"
"Redéfinir dans le cadre de l'ANDS l'architecture du haut-niveau, en conférant notamment, dans le cadre du double projet, un véritable statut aux sportifs de haut niveau, élargissant leurs droits sociaux, leurs droits en matière de formation et d'insertion professionnelle.","https://www.fillon2017.fr/projet/sports/"
"Investir dans la préparation des athlètes et la construction des infrastructures sportives qui permettront de faire de Paris 2024 une réussite et un héritage pour les générations futures.","https://www.fillon2017.fr/projet/sports/"
"Créer une Haute Autorité de l’intégrité sportive qui veillera scrupuleusement au respect de la règle, de l'arbitrage et de l'éthique pour un sport propre.","https://www.fillon2017.fr/projet/sports/"
"Reconnaître la région comme la collectivité de référence en matière de compétence sportive à l'échelle territoriale et les communes ou intercommunalités pour la pratique sportive quotidienne.","https://www.fillon2017.fr/projet/sports/"
"Poursuivre la réforme de modernisation des modes de gouvernance et de représentation des instances du sport en dialogue avec le mouvement olympique et sportif.","https://www.fillon2017.fr/projet/sports/"
"Inciter les clubs professionnels et les fédérations à devenir propriétaires ou gestionnaires de leurs équipements sportifs. Assouplir les règles relatives au sponsoring et au mécénat pour inciter les investissements privés.","https://www.fillon2017.fr/projet/sports/"
"Mettre en place un statut adapté du bénévole responsable permettant, notamment lors de l’organisation des grands évènements sportifs internationaux, de recourir à ces derniers, sans risque de requalification en contrat de travail. Inclure dans le congé de représentation existant (9 jours/an) la possibilité pour un bénévole responsable de suivre une formation adaptée.","https://www.fillon2017.fr/projet/sports/"
"Autoriser les centres de formation des clubs sportifs professionnels à percevoir la taxe d’apprentissage.","https://www.fillon2017.fr/projet/sports/"
"Harmoniser les législations européennes en matière de protection des mineurs, de lutte contre le dopage, de régulation financière et de lutte contre le trucage des matchs.","https://www.fillon2017.fr/projet/sports/"
"Conduire rapidement une négociation associant tous les partenaires sociaux et portant sur la progression de carrière, la modernisation de la gestion des ressources humaines et la qualité de vie au travail au sein des différentes administrations. Réaffecter une partie des économies réalisées à l'amélioration des rémunérations.","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Augmenter progressivement le temps de travail dans la fonction publique à 39 heures hebdomadaires, sur une base annualisée permettant aux administrations d'organiser les cycles de travail les plus adaptés à leurs missions et métiers.","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Remplacer un départ d’agents publics sur deux en moyenne à l'échelle des fonctions publiques, ce qui permettra de réduire de 500 000 le nombre d’emplois publics en 5 ans tout en maintenant un niveau de recrutement significatif sur la période.","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Simplifier et élargir pour les administrations le recrutement des contractuels de droit public, afin d'en faire un outil complémentaire au statut.","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Mieux organiser la mobilité au sein et entre les fonctions publiques, en accélérant en particuliers le travail de simplification statutaire, ainsi qu’entre public et privé.","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Instituer 2 jours de carence dans la fonction publique.","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Récompenser le mérite et valoriser les compétences plus que l’ancienneté, que ce soit en termes de salaire, d’avancement, de promotion ou de changement d’affectation des agents publics.","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Mettre en œuvre à compter de 2018 un grand plan de modernisation de la gestion des ressources humaines au sein des administrations, dans tous les domaines clés (recrutement, évaluation, formation, accompagnement des carrières, dialogue social).","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Associer directement les agents publics à la réflexion sur l’administration de demain et la modernisation au plus près des services, en s'appuyant sur la révolution numérique.","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Développer la qualité de vie au travail au sein de la fonction publique.","https://www.fillon2017.fr/projet/fonctions-publiques/"
"Sécuriser les parcours professionnels en permettant à chaque Français de bénéficier d’un « capital formation » qui remplacera les dispositifs existants (CPF, CIF…) et permettra de rationaliser et de débureaucratiser les fonds de la formation professionnelle, en donnant à chaque salarié et à chaque demandeur d’emploi l’opportunité de se construire une carrière et de se prémunir contre l’inactivité.","https://www.fillon2017.fr/projet/assurance-chomage-formation/"
"Faciliter le retour à l'emploi des demandeurs d'emplois, en favorisant, sur les listes de demande d’accès aux logements sociaux, les demandeurs d'emplois qui retrouveraient un emploi en dehors de leur bassin de vie.","https://www.fillon2017.fr/projet/assurance-chomage-formation/"
"Redresser les comptes de l'Unédic avant la fin de la mandature et engager le remboursement de ses 40 Mds€ de dettes en invitant les partenaires sociaux à parvenir, à l’automne 2017, à un accord pour le redressement complet des comptes de l’assurance chômage sur le quinquennat. A défaut d’accord, l’Etat prendra ses responsabilités en réformant lui-même la gestion du régime d’assurance chômage.","https://www.fillon2017.fr/projet/assurance-chomage-formation/"
"Encourager la reprise d'activité, en réformant les règles du régime d'assurance chômage, notamment via l’introduction d’une dégressivité dans l'attribution des allocations. Responsabiliser les demandeurs d'emplois en rendant obligatoire la motivation d'un refus d'emploi et en sanctionnant un deuxième refus insuffisamment motivé.","https://www.fillon2017.fr/projet/assurance-chomage-formation/"
"Reconnaître aux parents et aux aidants un droit à la formation sur le handicap via le compte personnel de formation ou le congé individuel de formation et structurer une offre de formation de qualité. Définir et mettre en œuvre un véritable accompagnement des familles au moment de l’annonce d’un handicap. La Haute Autorité de Santé établira un référentiel de bonnes pratiques d’application obligatoire.","https://www.fillon2017.fr/projet/handicap/"
"Améliorer l’accueil des enfants en situation de handicap, en crèche, à l'école, dans l'enseignement secondaire et supérieur. Une formation initiale et continue sur les handicaps sera proposée à tous les professionnels concernés. Je lancerai un plan de qualification de tous les auxiliaires de vie scolaire. Les liens entre le secteur médico-social et le milieu éducatif seront considérablement renforcés.","https://www.fillon2017.fr/projet/handicap/"
"Donner un statut légal et fiscal aux aidants familiaux.","https://www.fillon2017.fr/projet/handicap/"
"Diversifier les solutions de répit pour prévenir l'épuisement. Pour le répit à domicile il faut sortir des expérimentations et passer immédiatement à la mise en œuvre. Pour le répit en établissement, il faut développer des places d'accueil temporaire.","https://www.fillon2017.fr/projet/handicap/"
"Améliorer le service rendu par les « Maisons Départementales des Personnes Handicapées » en simplifiant les démarches administratives et en créant un outil internet communiquant en temps réel les disponibilités des places au niveau régional pour gommer les effets frontières des départements. Des guichets d’accueil de proximité seront également créés pour assurer un accompagnement réellement individualisé et accélérer les démarches.","https://www.fillon2017.fr/projet/handicap/"
"Permettre à tous les demandeurs d'emplois handicapés d'accéder à une formation adaptée et en adéquation avec les besoins des territoires.","https://www.fillon2017.fr/projet/handicap/"
"Encourager les jeunes en situation de handicap à poursuivre des études supérieures en développant les conventions multipartites sous l'égide de l’Etat, et développer la formation en alternance des personnes en situation de handicap","https://www.fillon2017.fr/projet/handicap/"
"Encourager le développement des entreprises adaptées, simplifier les démarches d'embauche et accroître le nombre de postes. Inciter les entreprises adaptées à devenir de véritables tremplins pour les jeunes en situation de handicap vers l'emploi adapté ou non.","https://www.fillon2017.fr/projet/handicap/"
"Garantir la mise en œuvre effective de l'accessibilité fixée par la loi. Tout espace public doit être accessible aux personnes en situation de handicap. L'accès aux transports en commun sera facilité. L'allégement des normes d'habitabilité et d'accessibilité sur les logements neufs visera à favoriser la modularité des habitats privatifs et à faciliter ainsi l'intégration, ou l'inclusion des personnes en situation de handicap. La mise en œuvre de ces objectifs sera animée, évaluée, suivie et diffusée dans la transparence par le préfet dans chaque département.","https://www.fillon2017.fr/projet/handicap/"
